IR Value,Red Value
57059,15840
57066,15845
57039,15823
57044,15822
57028,15805
57021,15818
57021,15818
57022,15792
57037,15810
57031,15804
57035,15805
57029,15816
57039,15823
57035,15835
57052,15830
57048,15831
57049,15840
57039,15834
57029,15801
57034,15816
57045,15817
57041,15823
57030,15822
57034,15804
57035,15825
57036,15819
57021,15797
57037,15833
57028,15819
57026,15820
57005,15787
56988,15755
56927,15703
56930,15689
56940,15717
56948,15716
56978,15732
56901,15651
56873,15600
56875,15606
56922,15646
56955,15684
56995,15753
56998,15747
56972,15739
56963,15719
56947,15719
56953,15701
56954,15688
56943,15688
56979,15724
57013,15787
57054,15837
57070,15842
57070,15842
57063,15848
57053,15834
57038,15819
57020,15787
57021,15777
57009,15771
56987,15767
56963,15733
56959,15714
56988,15742
56988,15742
56993,15743
56989,15728
56946,15692
56934,15672
56953,15696
56978,15733
56987,15739
56986,15752
56975,15720
56959,15718
56958,15711
56948,15704
56904,15669
56918,15665
56940,15685
56946,15705
56978,15716
56991,15744
57012,15787
57015,15777
57024,15791
57010,15759
57008,15782
56996,15747
56992,15756
56981,15722
56968,15740
56958,15704
56966,15730
56960,15724
56962,15728
56952,15734
56957,15717
56943,15718
56950,15717
56946,15724
56968,15739
56953,15720
56929,15680
56922,15665
56926,15671
56928,15688
56970,15753
56952,15705
56918,15669
56904,15650
56904,15650
56941,15707
56976,15727
57004,15752
56993,15756
56987,15745
56967,15736
56977,15727
56941,15694
56932,15682
56917,15678
56924,15682
56939,15676
56965,15700
56976,15719
56975,15736
56960,15730
56955,15712
56949,15701
56930,15681
56930,15670
56907,15658
56922,15657
56900,15649
56894,15641
56907,15640
56914,15654
56911,15642
56913,15671
56907,15656
56907,15656
56906,15683
56913,15657
56905,15657
56905,15656
56907,15670
56896,15638
56884,15646
56870,15598
56838,15589
56810,15541
56787,15527
56772,15510
56767,15498
56774,15489
56782,15517
56778,15521
56778,15521
56793,15504
56779,15506
56771,15490
56766,15479
56776,15505
56775,15488
56725,15447
56632,15317
56628,15318
56628,15318
56670,15327
56665,15361
56711,15414
56708,15406
56694,15395
56685,15371
56681,15377
56665,15338
56665,15348
56670,15342
56686,15370
56713,15398
56703,15420
56744,15447
56744,15462
56757,15472
56735,15425
56709,15423
56707,15397
56697,15392
56696,15384
56707,15388
56697,15396
56710,15406
56692,15380
56682,15390
56684,15394
56696,15388
56700,15416
56695,15392
56701,15392
56711,15424
56709,15427
56716,15412
56694,15380
56679,15359
56682,15371
56698,15401
56719,15428
56717,15416
56681,15383
56699,15400
56735,15429
56791,15489
56804,15533
56833,15547
56822,15528
56822,15528
56814,15538
56799,15503
56784,15501
56778,15476
56784,15484
56807,15506
56844,15560
56900,15615
